-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 201.112, 203.631, 205.762, 208.281, 203.631, 211.963, 201.500, 209.831, 226.875, 229.200, 212.350, 219.906, 225.131, 221.069, 217.194, 231.525, 237.331, 238.681, 244.100, 257.850, 257.075, 243.325, 242.162, 250.488, 249.906, 254.938, 269.650, 268.488, 309.575, 324.000, 282.356, 271.912, 267.450, 280.556, 254.475, 306.337, 350.194, 350.788, 328.700, 306.938, 317.931, 334.087, 310.994, 291.275, 349.188, 353.163, 368.662, 377.000, 375.419, 377.650, 395.794, 408.556, 434.913,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 437.969, 428.381, 425.194,-999.900, 424.419,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 263.231, 254.594, 254.406, 250.725,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 227.819, 233.437, 231.694, 234.219, 239.050, 238.081, 230.150, 232.081, 247.750, 229.762, 244.281, 242.925, 246.219, 244.087, 252.213, 248.156, 230.731, 232.669, 234.406, 236.537, 229.381, 246.606, 282.725, 289.275, 295.438, 301.588, 330.300, 358.162, 363.375, 370.863, 379.069, 363.844, 363.963, 360.475, 366.288, 363.194, 356.281, 327.631, 317.494, 361.450, 370.862, 368.337, 376.675, 389.087, 400.319, 410.000, 428.131,-999.900,-999.900,-999.900,-999.900, 457.144, 451.319,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 441.838, 435.344,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 197.806, 205.937, 221.787, 230.106, 241.325, 249.837, 266.250, 260.844, 249.831, 244.619, 253.512, 248.500, 270.725, 276.325, 292.350, 295.231, 303.725, 285.194, 269.744, 275.162, 292.513, 276.125, 293.656, 321.031, 332.556, 363.325, 373.138, 378.919, 378.519, 386.000, 376.931, 374.844, 389.444, 386.119, 408.250, 393.375, 382.825, 380.419, 389.406, 396.594, 398.450, 396.694, 405.512, 421.006, 424.862, 410.794, 433.050, 430.319, 451.731,-999.900,-999.900, 476.794, 470.987, 477.756, 474.644, 478.231, 481.406, 484.219, 500.663,-999.900,-999.900,-999.900,-999.900, 508.694,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 529.331, 529.231,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 433.025, 425.956, 413.556, 412.012,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
-999.900, 121.481, 112.763, 119.737, 123.225, 128.456, 142.600, 164.881, 179.794, 188.500, 213.462, 234.919, 250.938, 252.681, 271.988, 288.788, 296.519, 299.031, 305.000, 315.600, 341.187, 343.494, 338.481, 336.194, 355.600, 357.519, 376.387, 370.606, 378.281, 384.994, 395.375, 394.962, 405.725, 396.856, 395.875, 407.400, 412.625, 412.406, 411.994, 400.494, 416.225, 413.944, 415.787, 423.819, 412.719, 419.519, 429.094, 429.469, 436.156, 445.544, 449.587, 456.444, 475.794, 478.600, 489.700, 492.513, 485.012, 489.162, 491.400, 494.588, 504.263, 507.456, 501.631, 508.681, 511.675, 515.450, 520.881, 520.881, 522.750, 523.031, 527.988, 520.269, 500.931, 507.925, 512.881, 511.550, 547.106, 552.075,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 560.756, 548.456, 548.550, 550.700, 556.200, 561.531, 566.463, 566.688, 570.669, 583.650, 585.794,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 461.581, 442.513, 433.100, 419.656,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
-999.900, 160.787, 149.769, 131.363, 136.206, 144.537, 170.675, 192.531, 217.669, 241.619, 253.025, 257.256, 279.288, 282.175, 292.019, 308.988, 323.612, 337.119, 349.594, 360.369, 376.300, 368.394, 390.719, 395.669, 393.006, 387.231, 399.688, 401.988, 409.269, 420.600, 443.462, 437.712, 439.356, 441.856, 439.012, 448.006, 449.537, 449.694, 438.794, 445.681, 462.725, 464.850, 473.837, 473.237, 475.350, 463.594, 469.506, 482.962, 477.119, 490.369, 494.325, 500.987, 501.356, 505.712, 500.531, 495.469, 499.713, 506.762, 516.619, 519.244, 525.719, 529.488, 535.306, 538.094, 544.381, 548.519, 550.575, 550.481, 550.288, 553.300, 557.888, 559.938, 561.800, 563.256, 561.938, 563.431, 555.500, 554.169, 544.300, 542.012, 535.069, 564.513, 544.219, 557.987, 498.169, 523.244, 547.550, 544.831, 556.837, 569.038, 576.688, 583.394, 582.038, 585.444, 594.444, 606.656, 615.075, 616.262,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 495.294, 483.669,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
-999.900,-999.900,-999.900,-999.900, 208.481, 207.344, 215.662, 235.944, 260.069, 276.656, 285.169, 295.013, 301.769, 319.681, 321.237, 325.237, 343.719, 363.531, 392.531, 391.750, 398.294, 405.781, 410.725, 435.331, 437.631, 443.156, 451.769, 438.325, 440.625, 455.831, 459.475, 468.263, 474.737, 480.331, 498.706, 499.250, 501.950, 499.106, 489.875, 497.706, 503.687, 503.281, 503.819, 499.644, 511.144, 513.406, 510.862, 520.813, 503.825, 516.306, 511.444, 497.850, 492.775, 496.075, 463.581, 459.394, 463.706, 482.306, 492.063, 510.744, 532.156, 535.156, 538.912, 539.594, 553.925, 554.775, 567.163, 569.600, 575.719, 567.800, 579.050, 577.900, 579.950, 581.425, 585.056, 584.875, 586.531, 597.019, 592.194, 592.031, 574.525, 582.006, 565.281, 575.769, 566.188, 562.713, 565.719, 526.013, 513.519, 535.313, 520.881, 558.850, 600.013, 603.806, 587.150, 598.000, 633.256, 639.763,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 569.963, 541.794, 505.856, 514.456, 499.925, 490.738, 477.569, 465.831, 453.438, 456.150, 440.075, 427.300, 410.650, 397.119, 383.469, 374.163, 363.606, 360.319, 359.362,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
 224.544, 229.000, 237.894,-999.900, 256.219, 265.306, 267.650, 280.387, 290.425, 303.906, 312.987, 315.137, 334.000, 352.644, 355.544, 368.563, 398.887, 409.638, 421.163, 425.913, 422.725, 425.619, 425.794, 442.650, 470.425, 472.725, 463.331, 469.688, 481.775, 504.756, 510.256, 497.850, 522.712, 519.875, 528.862, 532.706, 532.288, 542.031, 538.813, 529.600, 529.769, 530.506, 537.056, 540.319, 540.131, 534.525, 513.638, 498.975, 460.763, 456.181, 463.431, 451.687, 464.469, 468.319, 478.663, 476.519, 479.681, 472.394, 491.169, 520.094, 530.344, 559.425, 578.294, 585.156, 576.431, 524.969, 531.075, 536.606, 581.575, 592.244, 600.500, 602.556, 603.650, 608.038, 597.881, 608.162, 600.650, 599.700, 592.544, 593.638, 592.700, 593.969, 589.544, 591.206, 590.256, 577.775, 583.306, 580.200, 568.094, 571.287, 560.925, 506.512, 520.669, 554.769, 602.412, 600.300, 552.556, 639.925,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 677.837,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 600.944, 560.581, 548.375, 539.362, 530.544, 518.144, 503.994, 494.413, 479.100, 466.500, 459.831, 444.337, 431.938, 415.856, 393.694, 376.850, 366.688, 357.669, 359.138, 375.650, 374.325,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
 249.369, 255.538, 257.837, 266.331, 287.338,-999.900, 311.231, 303.587, 314.575, 326.850, 340.350, 347.462, 357.087, 381.869, 389.531, 395.162, 438.044, 439.994, 448.987, 451.125, 444.644, 456.513, 474.525, 490.556, 506.681, 518.381, 514.888, 520.313, 526.400, 539.612, 548.600, 548.206, 551.081, 557.075, 554.325, 563.700, 566.775, 572.756, 572.913, 568.550, 560.494, 561.225, 555.719, 546.169, 501.719, 511.506, 502.994, 506.587, 494.606, 479.413, 466.394, 486.831, 476.050, 491.738, 487.344, 475.794, 467.731, 471.869, 481.838, 476.094, 487.569, 503.525, 571.956, 594.112, 609.694, 589.150, 567.269, 591.394, 571.169, 604.694, 615.563, 626.231, 624.519, 626.756, 621.756, 623.819, 625.294, 624.344, 622.425, 623.719, 619.850, 621.344, 619.619, 606.369, 586.350, 577.150, 511.419, 523.425, 514.419, 528.550, 581.425, 552.288, 522.575, 572.950, 605.675, 573.037, 555.638, 630.106, 655.975,-999.900,-999.900,-999.900,-999.900,-999.900, 707.919, 692.937, 701.956, 700.612, 698.469, 693.169, 687.756, 678.100, 670.375, 666.031, 673.888, 663.925, 656.312, 636.956, 620.506, 619.744, 588.575, 576.644, 568.113, 558.731, 545.937, 535.181, 522.594, 507.481, 492.556, 479.781, 464.081, 445.400, 427.200, 411.494, 395.425, 382.631, 378.963, 382.969, 390.075, 391.744, 396.131, 416.769, 415.050, 428.819,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
 288.513, 293.700, 304.106, 318.706, 319.106, 337.756, 347.962, 340.519, 335.144, 343.106, 369.169, 396.381, 404.425, 416.150, 415.681, 418.919, 446.888, 472.587, 479.888, 492.912, 491.762, 475.125, 474.356, 480.544, 479.750, 460.950, 472.081, 497.906, 509.969, 497.388, 541.563, 561.275, 550.162, 557.088, 576.981, 586.150, 584.988, 576.250, 556.700, 519.144, 499.081, 469.550, 455.806, 399.050, 425.556, 472.306, 491.594, 513.794, 516.631, 496.581, 486.412, 490.913, 472.919, 453.119, 456.494, 436.412, 393.038, 390.694, 432.850, 461.619, 476.900, 478.775, 509.194, 563.744, 625.706, 635.288, 619.325, 639.962, 635.337, 622.669, 648.838, 647.506, 630.956, 616.756, 628.006, 631.819, 636.781, 626.813, 652.600, 635.975, 634.919, 636.112, 622.862, 605.950, 620.294, 606.850, 554.275, 554.275, 575.675, 632.806, 637.163, 640.569, 626.750, 624.813, 641.669, 612.712, 515.219, 516.494, 569.206, 621.906, 598.288, 675.894, 716.494, 736.456, 721.456, 719.550, 708.431, 697.106, 659.744, 658.681, 670.912, 682.638, 680.919, 682.306, 671.563, 670.612, 663.763, 652.825, 639.675, 621.281, 613.456, 605.031, 598.719, 586.719, 574.613, 562.981, 548.444, 535.869, 520.731, 504.856, 489.569, 476.394, 456.144, 436.962, 418.481, 398.006, 399.288, 388.756, 381.031, 402.488, 419.831, 427.894, 432.269, 436.850, 450.806, 449.288, 450.750, 448.456, 447.700, 445.413, 435.650, 432.175, 425.519, 424.775, 420.156, 416.025, 416.613, 415.875, 415.100,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
 319.900, 327.738, 338.487, 350.825, 354.831, 373.837, 383.469, 391.694, 390.188, 404.600, 403.475, 433.569, 455.606, 450.900, 439.994, 459.762, 499.006, 500.575, 435.687, 441.494, 396.031, 354.781, 281.712, 312.112, 273.781, 247.006, 291.294, 272.575, 342.431, 364.456, 368.106, 402.056, 371.150, 388.400, 455.144, 461.494, 455.181, 447.700, 421.637, 422.425, 466.975, 470.469, 507.319, 456.550, 487.769, 509.750, 549.013, 556.081, 542.625, 532.587, 467.375, 453.531, 490.269, 465.869, 491.456, 458.863, 439.450, 425.288, 388.606, 457.231, 485.019, 509.712, 540.331, 588.394, 658.987, 666.212, 644.144, 668.287, 672.087, 673.575, 669.713, 670.994, 642.444, 643.925, 645.588, 665.663, 670.431, 650.312, 680.163, 650.262, 625.100, 632.781, 584.881, 587.119, 629.063, 643.987, 658.531, 648.756, 654.950, 672.862, 676.263, 689.644, 675.612, 657.806, 619.281, 561.587, 495.844, 410.738, 478.750, 482.550, 466.462, 585.806, 663.788, 729.269, 728.919, 730.487, 704.637, 698.075, 551.856, 583.725, 671.481, 655.606, 659.994, 686.050, 663.906, 653.350, 664.713, 626.375, 628.331, 599.213, 583.350, 595.831, 605.788, 609.281, 593.975, 582.150, 576.044, 567.431, 551.738, 536.819, 519.275, 502.637, 487.713, 465.525, 450.419, 427.862, 398.519, 354.250, 371.237, 387.169, 407.044, 442.213, 465.481, 466.569, 449.256, 429.325, 471.269, 469.737, 468.025, 466.712, 463.231, 458.625, 455.837, 451.975, 448.044, 443.994, 437.144, 432.906, 429.731, 433.494,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,
 345.081, 350.881, 363.881, 365.438, 372.331, 386.194, 406.325, 420.469, 430.081, 432.600, 464.038, 475.756, 467.950, 469.894, 487.906, 532.169, 481.094, 381.850, 352.350, 399.750, 390.131, 315.844, 254.994, 186.013, 107.125, 135.131, 181.950, 198.531, 251.881, 243.769, 218.356, 236.619, 275.906, 315.119, 359.675, 307.994, 290.762, 363.437, 382.081, 396.663, 391.737, 417.881, 495.938, 515.519, 509.319, 555.712, 559.500, 517.281, 485.212, 471.169, 432.806, 395.019, 356.919, 416.869, 438.481, 408.744, 417.881, 421.675, 393.619, 445.263, 544.088, 571.900, 555.388, 595.394, 635.394, 656.781, 640.813, 654.788, 686.388, 682.525, 700.081, 692.069, 677.950, 668.187, 682.350, 665.225, 679.775, 659.275, 637.200, 668.819, 612.281, 616.863, 615.538, 635.594, 669.106, 689.562, 704.481, 704.294, 710.781, 714.763, 718.744, 720.112, 678.669, 614.881, 517.481, 444.487, 434.325, 339.438, 308.138, 347.625, 458.250, 575.825, 638.319, 750.956, 754.763, 709.150, 635.213, 605.481, 539.069, 658.294, 678.931, 653.475, 611.762, 509.412, 538.775, 473.419, 463.081, 440.344, 479.294, 368.131, 455.506, 470.712, 464.994, 483.394, 477.281, 524.244, 487.163, 508.931, 534.306, 530.538, 537.869, 519.662, 503.962, 486.038, 470.731, 439.100, 398.075, 397.319, 395.200, 408.381, 436.375, 383.806, 442.419, 480.694, 478.981, 443.637, 469.138, 474.294, 482.556, 473.356, 474.556, 474.581, 470.344, 463.694, 462.938, 456.081, 449.438, 445.775, 438.719, 448.306,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 429.944,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900, 416.656, 403.494, 393.313, 391.594,-999.900,
 402.031, 406.487, 404.944, 409.294, 423.925, 437.281, 451.163, 458.800, 472.650, 483.788, 494.925, 507.025, 526.981, 521.450, 511.381, 471.775, 436.537, 494.994, 580.856, 531.906, 330.906, 305.181, 261.481, 240.631, 158.538, 150.063, 153.150, 200.362, 199.956, 148.113,  87.931, 109.544, 148.319, 166.256, 207.706, 191.950, 211.631, 311.506, 423.488, 446.125, 464.375, 457.475, 493.556, 503.938, 561.763, 585.063, 611.675, 627.175, 566.025, 531.287, 508.819, 502.256, 461.563, 464.775, 507.638, 493.206, 514.263, 545.650, 539.475, 543.662, 565.287, 566.406, 597.306, 603.594, 607.731, 623.412, 616.069, 636.144, 686.338, 688.781, 699.269, 669.750, 699.787, 707.656, 700.125, 679.438, 700.263, 658.650, 654.794, 662.669, 648.069, 653.406, 658.569, 669.825, 713.713, 726.125, 715.581, 731.663, 738.550, 742.719, 730.825, 694.625, 661.244, 512.119, 412.488, 331.981, 259.475, 146.212, 263.500, 376.775, 467.231, 494.944, 658.537, 734.888, 700.337, 636.331, 681.375, 703.756, 740.094, 703.412, 661.113, 599.050, 570.500, 538.169, 542.938, 499.462, 494.750, 465.806, 477.156, 402.981, 505.950, 575.500, 550.994, 493.362, 484.356, 469.431, 555.900, 565.100, 559.369, 532.625, 523.225, 545.500, 521.000, 527.750, 507.225, 496.537, 464.906, 436.081, 430.006, 486.275, 493.156, 502.956, 509.631, 513.619, 517.894, 519.575, 518.038, 514.175, 512.856, 509.006, 508.056, 505.069, 496.600, 494.569, 486.950, 480.388, 476.831, 470.544, 466.400, 461.156, 475.350, 470.750, 476.125, 450.413, 330.069, 280.419, 317.938, 280.781, 276.075, 313.012, 299.775, 285.962, 403.369, 413.300, 421.269, 414.381, 423.387, 403.825,-999.900,-999.900,
